uid,start_time_s,duration_s,label
SHGA030624,0.0,1.6,FEM
SHGA030624,0.68,0.14,MAL
SHGA030624,1.56,1.06,MAL
SHGA030624,3.2,2.08,FEM
SHGA030624,6.66,0.52,FEM
SHGA030624,7.22,0.5,KCHI
SHGA030624,7.96,0.62,FEM
SHGA030624,9.84,0.22,MAL
SHGA030624,10.48,0.68,MAL
SHGA030624,14.22,1.12,FEM
SHGA030624,15.92,0.3,FEM
SHGA030624,16.32,1.64,FEM
SHGA030624,20.64,2.76,FEM
SHGA030624,24.1,1.6,FEM
SHGA030624,26.06,1.24,FEM
SHGA030624,27.0,0.72,MAL
SHGA030624,27.68,0.18,FEM
SHGA030624,28.14,0.88,FEM
SHGA030624,29.24,5.04,FEM
SHGA030624,34.36,0.4,MAL
SHGA030624,34.56,5.58,FEM
SHGA030624,39.8,0.58,MAL
SHGA030624,40.5,5.66,FEM
SHGA030624,41.68,1.68,MAL
SHGA030624,45.24,0.76,OCH
SHGA030624,46.32,3.1,FEM
SHGA030624,50.12,7.62,FEM
SHGA030624,52.24,1.18,MAL
SHGA030624,53.76,0.3,MAL
SHGA030624,54.2,1.1,MAL
SHGA030624,57.46,0.26,MAL
SHGA030624,57.84,0.42,FEM
SHGA030624,57.88,1.82,MAL
SHGA030624,58.54,1.9,FEM
SHGA030624,60.74,1.62,MAL
SHGA030624,61.36,0.38,FEM
SHGA030624,61.88,6.6,FEM
SHGA030624,68.4,0.32,OCH
SHGA030624,68.66,2.98,FEM
SHGA030624,68.84,0.28,OCH
SHGA030624,72.0,1.34,FEM
SHGA030624,73.86,7.16,FEM
SHGA030624,75.62,0.82,OCH
SHGA030624,80.66,0.42,MAL
SHGA030624,81.5,0.8,MAL
SHGA030624,82.16,0.82,FEM
SHGA030624,82.92,0.66,MAL
SHGA030624,83.22,1.14,FEM
SHGA030624,84.62,0.5,FEM
SHGA030624,85.64,3.06,FEM
SHGA030624,88.52,0.76,MAL
SHGA030624,88.98,2.9,FEM
SHGA030624,89.62,0.66,KCHI
SHGA030624,90.0,1.12,OCH
SHGA030624,91.9,0.18,OCH
SHGA030624,92.0,5.46,FEM
SHGA030624,96.38,0.32,OCH
SHGA030624,97.64,5.76,FEM
SHGA030624,99.5,0.76,KCHI
SHGA030624,100.92,0.12,MAL
SHGA030624,101.46,2.02,MAL
SHGA030624,109.78,3.82,FEM
SHGA030624,112.98,0.8,OCH
SHGA030624,113.98,2.1,FEM
SHGA030624,116.02,0.88,MAL
SHGA030624,116.38,0.3,FEM
SHGA030624,116.82,0.22,FEM
SHGA030624,117.36,2.02,MAL
SHGA030624,119.4,3.74,FEM
SHGA030624,123.38,0.34,FEM
SHGA030624,123.72,0.46,MAL
SHGA030624,125.1,0.62,FEM
SHGA030624,133.98,0.46,FEM
SHGA030624,135.02,0.3,FEM
SHGA030624,135.32,0.44,OCH
SHGA030624,135.58,2.16,FEM
SHGA030624,136.86,1.46,OCH
SHGA030624,138.02,2.48,FEM
SHGA030624,140.54,0.38,OCH
SHGA030624,141.46,1.76,FEM
SHGA030624,142.9,0.32,KCHI
SHGA030624,144.96,1.46,FEM
SHGA030624,146.64,5.42,FEM
SHGA030624,152.38,5.84,FEM
SHGA030624,158.86,4.32,FEM
SHGA030624,167.16,1.6,FEM
SHGA030624,169.56,2.12,FEM
